id,amount,banco_dest,response_action,creation_date,Columna1,dia,hora
APP-18-52731,100000,Banco Estado,SI,01-07-2021 22:55,5,4,22
APP-18-52734,100000,Banco Estado,SI,01-07-2021 22:55,5,4,22
APP-18-52737,100000,Banco Estado,SI,01-07-2021 22:55,5,4,22
APP-18-52740,100000,Banco Santander Chile,SI,01-07-2021 23:10,5,4,23
APP-18-52742,100000,Banco Estado,SI,01-07-2021 23:10,5,4,23
APP-18-52744,100000,Banco Falabella,SI,01-07-2021 23:25,5,4,23
APP-18-52745,100000,Scotiabank Chile,SI,01-07-2021 23:25,5,4,23
APP-18-52747,100000,Banco de Chile,SI,01-07-2021 23:40,5,4,23
APP-18-52749,100000,Banco Estado,SI,01-07-2021 23:55,5,4,23
APP-18-52750,100000,Banco de Chile,SI,02-07-2021 3:40,6,5,3
APP-18-52752,100000,Banco Santander Chile,SI,02-07-2021 6:40,6,5,6
APP-18-52761,100000,Banco Estado,SI,02-07-2021 8:40,6,5,8
APP-18-52763,100000,Banco Estado,SI,02-07-2021 8:40,6,5,8
APP-18-52764,100000,Banco de Chile,SI,02-07-2021 8:40,6,5,8
APP-18-52767,100000,Banco Estado,SI,02-07-2021 8:55,6,5,8
APP-18-52768,100000,Banco Estado,SI,02-07-2021 8:55,6,5,8
APP-18-52769,100000,Banco Estado,SI,02-07-2021 9:10,6,5,9
APP-18-52773,100000,Banco de Chile,SI,02-07-2021 9:40,6,5,9
APP-18-52774,100000,Banco de cr?dito e inversiones (BCI),SI,02-07-2021 9:40,6,5,9
APP-18-52775,100000,Banco de Chile,SI,02-07-2021 9:40,6,5,9
APP-18-52777,100000,Banco Estado,SI,02-07-2021 9:40,6,5,9
APP-18-52778,100000,Banco Santander Chile,SI,02-07-2021 9:40,6,5,9
APP-18-52779,100000,Banco Ita? Corpbanca,SI,02-07-2021 9:40,6,5,9
APP-18-52785,100000,Banco Estado,SI,02-07-2021 10:10,6,5,10
APP-18-52787,100000,Banco Ita? Corpbanca,SI,02-07-2021 10:10,6,5,10
APP-18-52788,100000,Banco Falabella,SI,02-07-2021 10:10,6,5,10
APP-18-52789,100000,Banco Estado,SI,02-07-2021 10:25,6,5,10
APP-18-52790,100000,Banco Estado,SI,02-07-2021 10:25,6,5,10
APP-18-52791,100000,Banco Falabella,SI,02-07-2021 10:25,6,5,10
APP-18-52792,100000,Scotiabank Chile,SI,02-07-2021 10:25,6,5,10
APP-18-52796,100000,Banco Estado,SI,02-07-2021 10:40,6,5,10
APP-18-52798,100000,Banco Estado,SI,02-07-2021 10:40,6,5,10
APP-18-52799,100000,Banco Estado,SI,02-07-2021 10:55,6,5,10
APP-18-52800,100000,Banco Santander Chile,SI,02-07-2021 10:55,6,5,10
APP-18-52803,100000,Banco Estado,SI,02-07-2021 10:55,6,5,10
APP-18-52804,100000,Banco Estado,SI,02-07-2021 10:55,6,5,10
APP-18-52805,100000,Tempo Prepago,SI,02-07-2021 10:55,6,5,10
APP-18-52807,100000,Banco Estado,SI,02-07-2021 11:10,6,5,11
APP-18-52808,100000,Banco de Chile,SI,02-07-2021 11:10,6,5,11
APP-18-52809,100000,Banco de Chile,SI,02-07-2021 11:10,6,5,11
APP-18-52810,100000,Banco Estado,SI,02-07-2021 11:10,6,5,11
APP-18-52811,100000,Banco Estado,SI,02-07-2021 11:10,6,5,11
APP-18-52812,100000,Banco Estado,SI,02-07-2021 11:10,6,5,11
APP-18-52813,100000,Banco Santander Chile,SI,02-07-2021 11:10,6,5,11
APP-18-52814,100000,Banco Santander Chile,SI,02-07-2021 11:10,6,5,11
APP-18-52815,100000,Banco Estado,SI,02-07-2021 11:10,6,5,11
APP-18-52817,100000,Banco Estado,SI,02-07-2021 11:10,6,5,11
APP-18-52821,100000,Banco Estado,SI,02-07-2021 11:25,6,5,11
APP-18-52823,100000,Banco Estado,SI,02-07-2021 11:40,6,5,11
APP-18-52828,100000,Banco Estado,SI,02-07-2021 11:41,6,5,11
APP-18-52829,100000,Banco Estado,SI,02-07-2021 11:55,6,5,11
APP-18-52832,100000,Banco Estado,SI,02-07-2021 11:55,6,5,11
APP-18-52834,100000,Banco Estado,SI,02-07-2021 11:55,6,5,11
APP-18-52837,100000,Banco Estado,SI,02-07-2021 12:10,6,5,12
APP-18-52839,100000,Banco Estado,SI,02-07-2021 12:25,6,5,12
APP-18-52840,100000,Banco Estado,SI,02-07-2021 12:25,6,5,12
APP-18-52841,100000,Scotiabank Chile,SI,02-07-2021 12:25,6,5,12
APP-18-52844,100000,Banco Estado,SI,02-07-2021 12:25,6,5,12
APP-18-52847,100000,Banco Estado,SI,02-07-2021 12:40,6,5,12
APP-18-52849,100000,Banco de Chile,SI,02-07-2021 12:40,6,5,12
APP-18-52850,100000,Banco Estado,SI,02-07-2021 12:40,6,5,12
APP-18-52854,100000,Banco Estado,SI,02-07-2021 12:55,6,5,12
APP-18-52855,100000,Banco Estado,SI,02-07-2021 12:55,6,5,12
APP-18-52861,100000,Banco Estado,SI,02-07-2021 13:20,6,5,13
APP-18-52868,100000,Banco Falabella,SI,02-07-2021 13:20,6,5,13
APP-18-52870,100000,Banco Falabella,SI,02-07-2021 13:20,6,5,13
APP-18-52871,100000,Banco de Chile,SI,02-07-2021 13:21,6,5,13
APP-18-52874,100000,Banco Estado,SI,02-07-2021 13:25,6,5,13
APP-18-52875,100000,Banco Estado,SI,02-07-2021 13:25,6,5,13
APP-18-52879,100000,Banco Falabella,SI,02-07-2021 13:25,6,5,13
APP-18-52889,100000,Banco Estado,SI,02-07-2021 13:55,6,5,13
APP-18-52890,100000,Banco de Chile,SI,02-07-2021 13:55,6,5,13
APP-18-52893,100000,Banco Estado,SI,02-07-2021 13:55,6,5,13
APP-18-52894,100000,Banco Estado,SI,02-07-2021 13:55,6,5,13
APP-18-52896,100000,Banco Estado,SI,02-07-2021 14:10,6,5,14
APP-18-52905,100000,Banco Estado,SI,02-07-2021 14:25,6,5,14
APP-18-52906,100000,Banco Estado,SI,02-07-2021 14:25,6,5,14
APP-18-52908,100000,Banco Estado,SI,02-07-2021 14:40,6,5,14
APP-18-52912,100000,Banco Estado,SI,02-07-2021 14:55,6,5,14
APP-18-52913,100000,Banco Santander Chile,SI,02-07-2021 14:55,6,5,14
APP-18-52915,100000,Banco de Chile,SI,02-07-2021 14:55,6,5,14
APP-18-52916,100000,Banco Santander Chile,SI,02-07-2021 14:55,6,5,14
APP-18-52927,100000,Banco Falabella,SI,02-07-2021 15:25,6,5,15
APP-18-52928,100000,Banco Estado,SI,02-07-2021 15:25,6,5,15
APP-18-52929,100000,Banco Estado,SI,02-07-2021 15:25,6,5,15
APP-18-52930,100000,Banco Estado,SI,02-07-2021 15:25,6,5,15
APP-18-52931,100000,Banco Estado,SI,02-07-2021 15:25,6,5,15
APP-18-52933,100000,Banco Estado,SI,02-07-2021 15:25,6,5,15
APP-18-52934,100000,Banco Estado,SI,02-07-2021 15:25,6,5,15
APP-18-52937,100000,Banco de Chile,SI,02-07-2021 15:40,6,5,15
APP-18-52939,100000,Coopeuch,SI,02-07-2021 15:40,6,5,15
APP-18-52941,100000,Banco Santander Chile,SI,02-07-2021 15:40,6,5,15
APP-18-52942,100000,Banco Estado,SI,02-07-2021 15:40,6,5,15
APP-18-52943,100000,Banco de Chile,SI,02-07-2021 15:55,6,5,15
APP-18-52946,100000,Banco Estado,SI,02-07-2021 15:55,6,5,15
APP-18-52948,100000,Banco Estado,SI,02-07-2021 15:55,6,5,15
APP-18-52949,100000,Banco Ita? Corpbanca,SI,02-07-2021 15:55,6,5,15
APP-18-52951,100000,Banco Estado,SI,02-07-2021 16:10,6,5,16
APP-18-52953,100000,Banco Ita? Corpbanca,SI,02-07-2021 16:10,6,5,16
APP-18-52955,100000,Scotiabank Chile,SI,02-07-2021 16:25,6,5,16
APP-18-52956,100000,Banco Estado,SI,02-07-2021 16:25,6,5,16
APP-18-52959,100000,Banco Estado,SI,02-07-2021 16:25,6,5,16
APP-18-52964,100000,Banco Falabella,SI,02-07-2021 16:40,6,5,16
APP-18-52969,100000,Banco Estado,SI,02-07-2021 16:40,6,5,16
APP-18-52970,100000,Banco Estado,SI,02-07-2021 16:40,6,5,16
APP-18-52973,100000,Banco Estado,SI,02-07-2021 16:55,6,5,16
APP-18-52976,100000,Banco Estado,SI,02-07-2021 16:55,6,5,16
APP-18-52977,100000,Banco Estado,SI,02-07-2021 16:55,6,5,16
APP-18-52978,100000,Banco Estado,SI,02-07-2021 16:55,6,5,16
APP-18-52979,100000,Banco Santander Chile,SI,02-07-2021 16:55,6,5,16
APP-18-52980,100000,Banco Estado,SI,02-07-2021 16:55,6,5,16
APP-18-52982,100000,Banco Estado,SI,02-07-2021 17:10,6,5,17
APP-18-52990,100000,Banco de Chile,SI,02-07-2021 17:25,6,5,17
APP-18-52993,100000,Banco Santander Chile,SI,02-07-2021 17:25,6,5,17
APP-18-52996,100000,Banco Estado,SI,02-07-2021 17:40,6,5,17
APP-18-52997,100000,Banco Estado,SI,02-07-2021 17:40,6,5,17
APP-18-52998,100000,Banco Estado,SI,02-07-2021 17:40,6,5,17
APP-18-52999,100000,Banco Estado,SI,02-07-2021 17:40,6,5,17
APP-18-53000,100000,Banco Estado,SI,02-07-2021 17:40,6,5,17
APP-18-53001,100000,Tempo Prepago,SI,02-07-2021 17:40,6,5,17
APP-18-53008,100000,Banco Estado,SI,02-07-2021 17:55,6,5,17
APP-18-53009,100000,Banco Santander Chile,SI,02-07-2021 18:15,6,5,18
APP-18-53012,100000,Banco Estado,SI,02-07-2021 18:15,6,5,18
APP-18-53013,100000,Banco Estado,SI,02-07-2021 18:15,6,5,18
APP-18-53014,100000,Banco Estado,SI,02-07-2021 18:15,6,5,18
APP-18-53016,100000,Banco Estado,SI,02-07-2021 18:15,6,5,18
APP-18-53022,100000,Banco Estado,SI,02-07-2021 18:16,6,5,18
APP-18-53025,100000,Banco Santander Chile,SI,02-07-2021 18:25,6,5,18
APP-18-53027,100000,Banco Estado,SI,02-07-2021 18:25,6,5,18
APP-18-53029,100000,Banco Estado,SI,02-07-2021 18:25,6,5,18
APP-18-53032,100000,Scotiabank Chile,SI,02-07-2021 18:40,6,5,18
APP-18-53034,100000,Banco Santander Chile,SI,02-07-2021 18:40,6,5,18
APP-18-53035,100000,Banco Estado,SI,02-07-2021 18:55,6,5,18
APP-18-53040,100000,Banco de cr?dito e inversiones (BCI),SI,02-07-2021 19:10,6,5,19
APP-18-53041,100000,Banco de cr?dito e inversiones (BCI),SI,02-07-2021 19:10,6,5,19
APP-18-53042,100000,Banco Estado,SI,02-07-2021 19:25,6,5,19
APP-18-53059,100000,Banco Estado,SI,02-07-2021 19:55,6,5,19
APP-18-53061,100000,Banco Estado,SI,02-07-2021 19:55,6,5,19
APP-18-53062,100000,Scotiabank Chile,SI,02-07-2021 19:55,6,5,19
APP-18-53063,100000,Banco Estado,SI,02-07-2021 19:55,6,5,19
APP-18-53065,100000,Banco Estado,SI,02-07-2021 19:55,6,5,19
APP-18-53068,100000,Banco Estado,SI,02-07-2021 20:25,6,5,20
APP-18-53072,100000,Banco Estado,SI,02-07-2021 20:55,6,5,20
APP-18-53075,100000,Banco Estado,SI,02-07-2021 20:55,6,5,20
APP-18-53080,100000,Banco de cr?dito e inversiones (BCI),SI,02-07-2021 21:25,6,5,21
APP-18-53084,100000,Banco Estado,SI,02-07-2021 21:40,6,5,21
APP-18-53085,100000,Banco Estado,SI,02-07-2021 21:40,6,5,21
APP-18-53086,100000,Banco Estado,SI,02-07-2021 21:40,6,5,21
APP-18-53087,100000,Banco Estado,SI,02-07-2021 21:40,6,5,21
APP-18-53088,100000,Banco Estado,SI,02-07-2021 21:55,6,5,21
APP-18-53089,100000,Banco Estado,SI,02-07-2021 21:55,6,5,21
APP-18-53093,100000,Banco Estado,SI,02-07-2021 22:10,6,5,22
APP-18-53094,100000,Banco Estado,SI,02-07-2021 22:25,6,5,22
APP-18-53096,100000,Banco Estado,SI,02-07-2021 22:25,6,5,22
APP-18-53099,100000,Banco de Chile,SI,02-07-2021 22:40,6,5,22
APP-18-53103,100000,Banco de Chile,SI,02-07-2021 22:55,6,5,22
APP-18-53104,100000,Banco Santander Chile,SI,02-07-2021 22:55,6,5,22
APP-18-53105,100000,Banco Falabella,SI,02-07-2021 22:55,6,5,22
APP-18-53106,100000,Banco Santander Chile,SI,02-07-2021 22:55,6,5,22
APP-18-53112,100000,Banco Estado,SI,02-07-2021 23:10,6,5,23
APP-18-53113,100000,Banco Estado,SI,02-07-2021 23:10,6,5,23
APP-18-53118,100000,Banco Santander Chile,SI,02-07-2021 23:40,6,5,23
APP-18-53119,100000,Banco Estado,SI,02-07-2021 23:40,6,5,23
APP-18-53120,100000,Banco Estado,SI,02-07-2021 23:40,6,5,23
APP-18-53124,100000,Banco Falabella,SI,02-07-2021 23:55,6,5,23
APP-18-53125,100000,Banco Santander Chile,SI,02-07-2021 23:55,6,5,23
APP-18-53127,100000,Banco Estado,SI,03-07-2021 0:10,7,6,0
APP-18-53133,100000,Banco Estado,SI,03-07-2021 0:25,7,6,0
APP-18-53134,100000,Banco Estado,NO,03-07-2021 0:25,7,6,0
APP-18-53136,100000,Banco Ripley,SI,03-07-2021 0:40,7,6,0
APP-18-53141,100000,Banco Ripley,SI,03-07-2021 1:25,7,6,1
APP-18-53143,100000,Banco Security,SI,03-07-2021 1:40,7,6,1
APP-18-53145,100000,Banco Estado,SI,03-07-2021 2:25,7,6,2
APP-18-53146,100000,Banco Estado,SI,03-07-2021 8:10,7,6,8
APP-18-53148,100000,Scotiabank Chile,SI,03-07-2021 8:40,7,6,8
APP-18-53152,100000,Banco de Chile,SI,03-07-2021 9:10,7,6,9
APP-18-53155,100000,Banco Estado,SI,03-07-2021 9:10,7,6,9
APP-18-53157,100000,Banco Estado,SI,03-07-2021 9:25,7,6,9
APP-18-53160,100000,Banco Estado,SI,03-07-2021 9:40,7,6,9
APP-18-53162,100000,Banco Estado,SI,03-07-2021 10:10,7,6,10
APP-18-53163,100000,Banco Estado,SI,03-07-2021 10:10,7,6,10
APP-18-53168,100000,Banco Estado,SI,03-07-2021 10:40,7,6,10
APP-18-53169,100000,Banco Estado,SI,03-07-2021 10:40,7,6,10
APP-18-53171,100000,Banco Estado,SI,03-07-2021 10:40,7,6,10
APP-18-53172,100000,Banco Santander Chile,SI,03-07-2021 10:55,7,6,10
APP-18-53176,100000,Banco Estado,SI,03-07-2021 10:55,7,6,10
APP-18-53177,100000,Banco Estado,SI,03-07-2021 11:10,7,6,11
APP-18-53178,100000,Banco Estado,SI,03-07-2021 11:10,7,6,11
APP-18-53179,100000,Banco de cr?dito e inversiones (BCI),SI,03-07-2021 11:10,7,6,11
APP-18-53180,100000,Banco Estado,SI,03-07-2021 11:10,7,6,11
APP-18-53183,100000,Banco Estado,SI,03-07-2021 11:10,7,6,11
APP-18-53184,100000,Banco Estado,SI,03-07-2021 11:10,7,6,11
APP-18-53186,100000,Banco Estado,NO,03-07-2021 11:25,7,6,11
APP-18-53187,100000,Banco Estado,SI,03-07-2021 11:25,7,6,11
APP-18-53189,100000,Banco Estado,SI,03-07-2021 11:25,7,6,11
APP-18-53190,100000,Banco Falabella,SI,03-07-2021 11:25,7,6,11
APP-18-53192,100000,Banco Estado,SI,03-07-2021 11:40,7,6,11
APP-18-53195,100000,Banco Estado,SI,03-07-2021 11:40,7,6,11
APP-18-53199,100000,Banco Estado,SI,03-07-2021 11:55,7,6,11
APP-18-53201,100000,Banco Santander Chile,SI,03-07-2021 11:55,7,6,11
APP-18-53202,100000,Banco Estado,SI,03-07-2021 11:55,7,6,11
APP-18-53204,100000,Banco Estado,SI,03-07-2021 11:55,7,6,11
APP-18-53207,100000,Banco Security,SI,03-07-2021 11:55,7,6,11
APP-18-53208,100000,Banco Santander Chile,SI,03-07-2021 11:55,7,6,11
APP-18-53213,100000,Banco Estado,SI,03-07-2021 12:25,7,6,12
APP-18-53217,100000,Banco Estado,SI,03-07-2021 12:40,7,6,12
APP-18-53218,100000,Banco Santander Chile,SI,03-07-2021 12:40,7,6,12
APP-18-53224,100000,Banco Estado,NO,03-07-2021 12:40,7,6,12
APP-18-53225,100000,Banco Estado,SI,03-07-2021 12:41,7,6,12
APP-18-53226,100000,Banco Estado,SI,03-07-2021 12:55,7,6,12
APP-18-53238,100000,Banco Estado,SI,03-07-2021 13:25,7,6,13
APP-18-53239,100000,Banco Santander Chile,SI,03-07-2021 13:25,7,6,13
APP-18-53243,100000,Banco Estado,SI,03-07-2021 13:40,7,6,13
APP-18-53247,100000,Banco Estado,SI,03-07-2021 13:40,7,6,13
APP-18-53249,100000,Banco Estado,SI,03-07-2021 13:55,7,6,13
APP-18-53252,100000,Banco Santander Chile,SI,03-07-2021 13:55,7,6,13
APP-18-53253,100000,Banco Estado,SI,03-07-2021 13:55,7,6,13
APP-18-53255,100000,Banco Estado,SI,03-07-2021 14:10,7,6,14
APP-18-53259,100000,Banco Estado,SI,03-07-2021 14:10,7,6,14
APP-18-53262,100000,Banco de Chile,SI,03-07-2021 14:10,7,6,14
APP-18-53263,100000,Banco Ripley,SI,03-07-2021 14:10,7,6,14
APP-18-53269,100000,Banco Estado,SI,03-07-2021 14:40,7,6,14
APP-18-53274,100000,Banco Estado,SI,03-07-2021 14:40,7,6,14
APP-18-53276,100000,Banco Estado,NO,03-07-2021 14:41,7,6,14
APP-18-53277,100000,Banco Estado,SI,03-07-2021 14:41,7,6,14
APP-18-53282,100000,Banco Estado,SI,03-07-2021 14:55,7,6,14
APP-18-53285,100000,Banco Estado,SI,03-07-2021 15:10,7,6,15
APP-18-53290,100000,Scotiabank Chile,SI,03-07-2021 15:25,7,6,15
APP-18-53292,100000,Banco Estado,SI,03-07-2021 15:25,7,6,15
APP-18-53294,100000,Banco Santander Chile,SI,03-07-2021 15:40,7,6,15
APP-18-53299,100000,Banco Estado,SI,03-07-2021 15:55,7,6,15
APP-18-53302,100000,Banco de cr?dito e inversiones (BCI),SI,03-07-2021 16:10,7,6,16
APP-18-53303,100000,Banco Estado,SI,03-07-2021 16:10,7,6,16
APP-18-53305,100000,Banco Santander Chile,SI,03-07-2021 16:10,7,6,16
APP-18-53308,100000,Banco de cr?dito e inversiones (BCI),SI,03-07-2021 16:10,7,6,16
APP-18-53309,100000,Banco Santander Chile,SI,03-07-2021 16:25,7,6,16
APP-18-53313,100000,Banco de cr?dito e inversiones (BCI),SI,03-07-2021 16:25,7,6,16
APP-18-53327,100000,Banco Estado,SI,03-07-2021 16:55,7,6,16
APP-18-53336,100000,Banco Falabella,SI,03-07-2021 17:40,7,6,17
APP-18-53337,100000,Banco Estado,SI,03-07-2021 17:40,7,6,17
APP-18-53338,100000,Banco de Chile,SI,03-07-2021 17:40,7,6,17
APP-18-53340,100000,Banco Santander Chile,SI,03-07-2021 17:40,7,6,17
APP-18-53344,100000,Banco Estado,SI,03-07-2021 17:55,7,6,17
APP-18-53347,100000,Banco Estado,SI,03-07-2021 18:10,7,6,18
APP-18-53348,100000,Banco de cr?dito e inversiones (BCI),SI,03-07-2021 18:10,7,6,18
APP-18-53352,100000,Banco Estado,SI,03-07-2021 18:25,7,6,18
APP-18-53359,100000,Banco Estado,SI,03-07-2021 19:10,7,6,19
APP-18-53363,100000,Banco Estado,SI,03-07-2021 19:10,7,6,19
APP-18-53364,100000,Banco Estado,SI,03-07-2021 19:10,7,6,19
APP-18-53366,100000,Banco Estado,SI,03-07-2021 19:25,7,6,19
APP-18-53368,100000,Banco Estado,SI,03-07-2021 19:25,7,6,19
APP-18-53371,100000,Banco Estado,SI,03-07-2021 19:40,7,6,19
APP-18-53374,100000,Banco Estado,SI,03-07-2021 19:40,7,6,19
APP-18-53376,100000,Banco Estado,SI,03-07-2021 19:55,7,6,19
APP-18-53378,100000,Banco Estado,SI,03-07-2021 19:55,7,6,19
APP-18-53379,100000,Banco Estado,SI,03-07-2021 20:10,7,6,20
APP-18-53381,100000,Banco Estado,SI,03-07-2021 20:10,7,6,20
APP-18-53382,100000,Banco de Chile,SI,03-07-2021 20:25,7,6,20
APP-18-53384,100000,Banco Estado,SI,03-07-2021 20:25,7,6,20
APP-18-53391,100000,Banco Estado,SI,03-07-2021 20:55,7,6,20
APP-18-53393,100000,Banco Estado,SI,03-07-2021 21:10,7,6,21
APP-18-53397,100000,Banco de cr?dito e inversiones (BCI),SI,03-07-2021 21:40,7,6,21
APP-18-53399,100000,Banco Estado,SI,03-07-2021 21:40,7,6,21
APP-18-53401,100000,Banco de cr?dito e inversiones (BCI),SI,03-07-2021 21:40,7,6,21
APP-18-53403,100000,Banco Estado,SI,03-07-2021 21:40,7,6,21
APP-18-53405,100000,Banco Corpbanca,SI,03-07-2021 21:55,7,6,21
APP-18-53410,100000,Banco Ripley,SI,03-07-2021 22:10,7,6,22
APP-18-53411,100000,Banco Estado,SI,03-07-2021 22:10,7,6,22
APP-18-53413,100000,Banco Estado,SI,03-07-2021 22:40,7,6,22
APP-18-53417,100000,Banco de cr?dito e inversiones (BCI),SI,03-07-2021 22:55,7,6,22
APP-18-53418,100000,Banco Estado,SI,03-07-2021 23:10,7,6,23
APP-18-53419,100000,Banco Estado,SI,03-07-2021 23:10,7,6,23
APP-18-53421,100000,Banco Estado,SI,03-07-2021 23:10,7,6,23
APP-18-53426,100000,Banco Estado,SI,03-07-2021 23:40,7,6,23
APP-18-53429,100000,Banco Estado,SI,04-07-2021 0:40,1,0,0
APP-18-53430,100000,Banco Estado,SI,04-07-2021 0:40,1,0,0
APP-18-53431,100000,Banco Estado,SI,04-07-2021 1:25,1,0,1
APP-18-53433,100000,Banco Estado,SI,04-07-2021 2:10,1,0,2
APP-18-53437,100000,Banco Estado,SI,04-07-2021 6:40,1,0,6
APP-18-53438,100000,Banco Estado,SI,04-07-2021 7:40,1,0,7
APP-18-53443,100000,Banco de cr?dito e inversiones (BCI),SI,04-07-2021 8:25,1,0,8
APP-18-53444,100000,Banco Falabella,SI,04-07-2021 8:40,1,0,8
APP-18-53445,100000,Banco Santander Chile,SI,04-07-2021 8:55,1,0,8
APP-18-53448,100000,Banco Estado,SI,04-07-2021 9:25,1,0,9
APP-18-53449,100000,Banco Estado,SI,04-07-2021 9:40,1,0,9
APP-18-53452,100000,Banco Santander Chile,SI,04-07-2021 10:10,1,0,10
APP-18-53453,100000,Banco Estado,SI,04-07-2021 10:25,1,0,10
APP-18-53457,100000,Banco Falabella,SI,04-07-2021 11:10,1,0,11
APP-18-53458,100000,Banco Estado,SI,04-07-2021 11:25,1,0,11
APP-18-53462,100000,Banco Estado,SI,04-07-2021 11:25,1,0,11
APP-18-53463,100000,Banco Estado,SI,04-07-2021 11:25,1,0,11
APP-18-53467,100000,Banco Estado,SI,04-07-2021 11:40,1,0,11
APP-18-53469,100000,Banco de Chile,SI,04-07-2021 11:40,1,0,11
APP-18-53472,100000,Banco Estado,SI,04-07-2021 11:55,1,0,11
APP-18-53473,100000,Banco Estado,SI,04-07-2021 11:55,1,0,11
APP-18-53475,100000,Scotiabank Chile,SI,04-07-2021 12:10,1,0,12
APP-18-53476,100000,Banco Estado,SI,04-07-2021 12:10,1,0,12
APP-18-53478,100000,Banco Estado,SI,04-07-2021 12:25,1,0,12
APP-18-53480,100000,Banco Estado,SI,04-07-2021 12:25,1,0,12
APP-18-53485,100000,Scotiabank Chile,SI,04-07-2021 12:55,1,0,12
APP-18-53488,100000,Banco Estado,SI,04-07-2021 12:55,1,0,12
APP-18-53489,100000,Banco Estado,SI,04-07-2021 13:20,1,0,13
APP-18-53495,100000,Banco Estado,SI,04-07-2021 13:20,1,0,13
APP-18-53496,100000,Banco Estado,SI,04-07-2021 13:20,1,0,13
APP-18-53499,100000,Banco Estado,SI,04-07-2021 13:20,1,0,13
APP-18-53502,100000,Banco de Chile,SI,04-07-2021 13:20,1,0,13
APP-18-53506,100000,Banco Falabella,SI,04-07-2021 13:25,1,0,13
APP-18-53507,100000,Banco Estado,SI,04-07-2021 13:25,1,0,13
APP-18-53508,100000,Banco Estado,SI,04-07-2021 13:25,1,0,13
APP-18-53511,100000,Banco Estado,SI,04-07-2021 13:25,1,0,13
APP-18-53513,100000,Banco de Chile,SI,04-07-2021 13:25,1,0,13
APP-18-53516,100000,Banco Ripley,SI,04-07-2021 13:40,1,0,13
APP-18-53517,100000,Banco Estado,SI,04-07-2021 13:40,1,0,13
APP-18-53521,100000,Banco Estado,SI,04-07-2021 14:10,1,0,14
APP-18-53522,100000,Banco de Chile,SI,04-07-2021 14:25,1,0,14
APP-18-53529,100000,Banco Estado,SI,04-07-2021 14:55,1,0,14
APP-18-53534,100000,Banco Estado,SI,04-07-2021 15:10,1,0,15
APP-18-53536,100000,Banco Estado,SI,04-07-2021 15:25,1,0,15
APP-18-53541,100000,Banco Ripley,SI,04-07-2021 15:40,1,0,15
APP-18-53548,100000,Banco Estado,SI,04-07-2021 16:10,1,0,16
APP-18-53549,100000,Banco Estado,SI,04-07-2021 16:10,1,0,16
APP-18-53553,100000,Banco Falabella,SI,04-07-2021 16:25,1,0,16
APP-18-53555,100000,Banco Estado,SI,04-07-2021 16:25,1,0,16
APP-18-53563,100000,Banco Estado,SI,04-07-2021 16:40,1,0,16
APP-18-53565,100000,Banco Estado,SI,04-07-2021 17:10,1,0,17
APP-18-53569,100000,Banco de Chile,SI,04-07-2021 17:25,1,0,17
APP-18-53573,100000,Banco Falabella,SI,04-07-2021 17:40,1,0,17
APP-18-53576,100000,Banco Estado,SI,04-07-2021 17:55,1,0,17
APP-18-53577,100000,Banco Estado,SI,04-07-2021 17:55,1,0,17
APP-18-53580,100000,Banco Estado,SI,04-07-2021 18:10,1,0,18
APP-18-53582,100000,Banco Estado,SI,04-07-2021 18:10,1,0,18
APP-18-53583,100000,Banco Estado,SI,04-07-2021 18:10,1,0,18
APP-18-53584,100000,Banco Estado,SI,04-07-2021 18:10,1,0,18
APP-18-53586,100000,Banco Estado,SI,04-07-2021 18:10,1,0,18
APP-18-53587,100000,Banco Estado,SI,04-07-2021 18:25,1,0,18
APP-18-53588,100000,Banco Falabella,SI,04-07-2021 18:40,1,0,18
APP-18-53595,100000,Banco Estado,SI,04-07-2021 18:55,1,0,18
APP-18-53598,100000,Banco Santander Chile,SI,04-07-2021 19:10,1,0,19
APP-18-53599,100000,Banco Estado,SI,04-07-2021 19:25,1,0,19
APP-18-53601,100000,Banco Estado,SI,04-07-2021 19:40,1,0,19
APP-18-53605,100000,Banco Estado,SI,04-07-2021 19:40,1,0,19
APP-18-53607,100000,Banco de Chile,SI,04-07-2021 19:55,1,0,19
APP-18-53608,100000,Banco de Chile,SI,04-07-2021 19:55,1,0,19
APP-18-53610,100000,Banco Estado,SI,04-07-2021 20:10,1,0,20
APP-18-53611,100000,Banco de Chile,SI,04-07-2021 20:10,1,0,20
APP-18-53619,100000,Banco Falabella,SI,04-07-2021 20:25,1,0,20
APP-18-53620,100000,Banco Estado,SI,04-07-2021 20:25,1,0,20
APP-18-53622,100000,Banco Estado,SI,04-07-2021 20:25,1,0,20
APP-18-53623,100000,Banco Estado,SI,04-07-2021 20:25,1,0,20
APP-18-53626,100000,Banco Estado,SI,04-07-2021 20:40,1,0,20
APP-18-53633,100000,Banco de Chile,SI,04-07-2021 20:55,1,0,20
APP-18-53635,100000,Banco Ripley,SI,04-07-2021 20:55,1,0,20
APP-18-53637,100000,Banco Estado,SI,04-07-2021 21:10,1,0,21
APP-18-53639,100000,Banco Estado,SI,04-07-2021 21:25,1,0,21
APP-18-53641,100000,Banco Ripley,SI,04-07-2021 21:25,1,0,21
APP-18-53642,100000,Scotiabank Chile,SI,04-07-2021 21:40,1,0,21
APP-18-53648,100000,Banco Estado,SI,04-07-2021 22:10,1,0,22
